city,rooms_semi_integer,rooms,extra_space,floor,surface_m2,NIS,property_type,price_surface
Tel Aviv,3,3,0,19,75,8990,apartment,119.87
Tel Aviv,4,4,0,5,110,14500,apartment,131.82
Tel Aviv,2,2,0,4,50,4650,apartment,93
Tel Aviv,3,3,0,24,104,13000,apartment,125
Tel Aviv,3,3,0,4,85,6700,apartment,78.82
Tel Aviv,5,5,0,7,132,11900,apartment,90.15
Tel Aviv,3,3,0,1,85,10900,garden apartment,128.24
Tel Aviv,2,2,0,0,40,5800,apartment,145
Tel Aviv,3,3,0,4,60,5000,apartment,83.33
Tel Aviv,1,1,0,5,86,10900,apartment,126.74
Tel Aviv,1,1,0,2,25,3300,apartment,132
Tel Aviv,3,3,0,3,78,7000,apartment,89.74
Tel Aviv,3.5,3,1,3,75,10000,apartment,133.33
Tel Aviv,3,3,0,3,85,8900,apartment,104.71
Tel Aviv,3,3,0,3,70,7350,apartment,105
Tel Aviv,2,2,0,1,65,7200,apartment,110.77
Tel Aviv,4,4,0,5,111,8750,apartment,78.83
Tel Aviv,2,2,0,2,52,5300,apartment,101.92
Tel Aviv,4,4,0,0,90,9900,apartment,110
Tel Aviv,2,2,0,0,70,4300,other,61.43
Tel Aviv,4,4,0,4,104,9000,apartment,86.54
Tel Aviv,4,4,0,3,100,13000,apartment,130
Tel Aviv,5,5,0,15,125,11500,apartment,92
Tel Aviv,4,4,0,6,150,13000,apartment,86.67
Tel Aviv,3,3,0,1,60,8750,apartment,145.83
Tel Aviv,4,4,0,1,112,11000,apartment,98.21
Tel Aviv,4,4,0,1,125,12500,apartment,100
Tel Aviv,3,3,0,27,67,11000,apartment,164.18
Tel Aviv,2,2,0,4,60,8500,apartment,141.67
Tel Aviv,2,2,0,1,60,6500,apartment,108.33
Tel Aviv,2,2,0,1,50,10000,apartment,200
Tel Aviv,2,2,0,5,54,5400,apartment,100
Tel Aviv,3,3,0,0,135,9000,garden apartment,66.67
Tel Aviv,4,4,0,3,350,25000,penthouse,71.43
Tel Aviv,5,5,0,6,210,27500,penthouse,130.95
Tel Aviv,3.5,3,1,3,85,9200,apartment,108.24
Tel Aviv,2,2,0,0,55,6700,apartment,121.82
Tel Aviv,3,3,0,1,75,9200,apartment,122.67
Tel Aviv,4,4,0,1,85,6900,apartment,81.18
Tel Aviv,2,2,0,5,82,11500,duplex,140.24
Tel Aviv,7,7,0,12,400,35000,duplex,87.5
Tel Aviv,4,4,0,3,110,11500,apartment,104.55
Tel Aviv,5,5,0,0,230,15500,house,67.39
Tel Aviv,3,3,0,3,65,7500,apartment,115.38
Tel Aviv,3,3,0,1,89,9000,apartment,101.12
Tel Aviv,4,4,0,2,92,8600,apartment,93.48
Tel Aviv,3,3,0,3,68,5500,apartment,80.88
Tel Aviv,2.5,2,1,2,48,6500,apartment,135.42
Tel Aviv,4,4,0,1,80,10200,apartment,127.5
Tel Aviv,2.5,2,1,0,60,6100,apartment,101.67
Tel Aviv,3,3,0,4,60,4600,apartment,76.67
Tel Aviv,3.5,3,1,2,110,9900,apartment,90
Tel Aviv,3.5,3,1,2,110,8800,apartment,80
Tel Aviv,4.5,4,1,10,160,13000,apartment,81.25
Tel Aviv,1.5,1,1,1,41,5500,apartment,134.15
Tel Aviv,4,4,0,10,90,10500,apartment,116.67
Tel Aviv,4,4,0,4,90,12500,apartment,138.89
Tel Aviv,3.5,3,1,2,72,10200,apartment,141.67
Tel Aviv,3,3,0,2,84,8400,apartment,100
Tel Aviv,4,4,0,1,85,6900,apartment,81.18
Tel Aviv,4,4,0,1,120,13400,apartment,111.67
Tel Aviv,3,3,0,4,75,12000,apartment,160
Tel Aviv,4,4,0,30,200,18900,penthouse,94.5
Tel Aviv,2,2,0,3,38,5500,apartment,144.74
Tel Aviv,4,4,0,0,260,11800,other,45.38
Tel Aviv,2,2,0,0,50,6950,apartment,139
Tel Aviv,3,3,0,12,100,15500,apartment,155
Tel Aviv,2,2,0,1,50,6300,apartment,126
Tel Aviv,5,5,0,5,128,10500,apartment,82.03
Tel Aviv,5,5,0,5,120,11200,apartment,93.33
Tel Aviv,4,4,0,5,150,16900,penthouse,112.67
Tel Aviv,3.5,3,1,2,115,11000,apartment,95.65
Tel Aviv,4,4,0,2,105,9500,apartment,90.48
Tel Aviv,4,4,0,26,119,19500,apartment,163.87
Tel Aviv,3,3,0,1,80,7500,apartment,93.75
Tel Aviv,5,5,0,0,130,14000,garden apartment,107.69
Tel Aviv,1,1,0,0,25,4200,apartment,168
Tel Aviv,5,5,0,6,210,27500,penthouse,130.95
Tel Aviv,3,3,0,14,77,9000,apartment,116.88
Tel Aviv,4,4,0,26,80,11000,apartment,137.5
Tel Aviv,3,3,0,1,70,7200,apartment,102.86
Tel Aviv,2,2,0,0,50,3550,house,71
Tel Aviv,4,4,0,8,88,7000,apartment,79.55
Tel Aviv,4,4,0,46,245,29900,penthouse,122.04
Tel Aviv,4,4,0,35,110,10700,apartment,97.27
Tel Aviv,3,3,0,5,65,7500,apartment,115.38
Tel Aviv,5,5,0,2,115,11500,apartment,100
Tel Aviv,3,3,0,3,85,13500,apartment,158.82
Tel Aviv,2.5,2,1,1,70,6800,apartment,97.14
Tel Aviv,3,3,0,1,70,5300,apartment,75.71
Tel Aviv,3,3,0,0,89,5500,basement,61.8
Tel Aviv,3,3,0,2,60,7500,apartment,125
Tel Aviv,3,3,0,2,70,7500,apartment,107.14
Tel Aviv,7,7,0,24,332,40000,apartment,120.48
Tel Aviv,2,2,0,1,61,6280,apartment,102.95
Tel Aviv,1,1,0,2,30,5200,apartment,173.33
Tel Aviv,1,1,0,11,125,15000,apartment,120
Tel Aviv,2,2,0,1,60,8200,apartment,136.67
Tel Aviv,3,3,0,0,95,8900,house,93.68
Tel Aviv,4,4,0,21,143,18000,apartment,125.87
Tel Aviv,2,2,0,21,55,9200,apartment,167.27
Tel Aviv,3,3,0,3,100,12000,apartment,120
Tel Aviv,3,3,0,2,70,7250,apartment,103.57
Tel Aviv,3,3,0,4,115,16500,apartment,143.48
Tel Aviv,3,3,0,25,78,8500,apartment,108.97
Tel Aviv,3,3,0,18,75,10000,apartment,133.33
Tel Aviv,4,4,0,1,140,13000,apartment,92.86
Tel Aviv,4,4,0,3,95,12000,apartment,126.32
Tel Aviv,3,3,0,1,92,14400,apartment,156.52
Tel Aviv,3.5,3,1,3,86,12000,apartment,139.53
Tel Aviv,5,5,0,2,137,10000,apartment,72.99
Tel Aviv,4,4,0,2,100,15900,apartment,159
Tel Aviv,4,4,0,3,90,10000,apartment,111.11
Tel Aviv,4,4,0,4,280,23000,penthouse,82.14
Tel Aviv,3,3,0,3,100,9200,apartment,92
Tel Aviv,3,3,0,1,70,5000,apartment,71.43
Tel Aviv,4,4,0,2,110,14800,apartment,134.55
Tel Aviv,2,2,0,1,40,6000,apartment,150
Tel Aviv,2,2,0,13,50,10500,apartment,210
Tel Aviv,3,3,0,1,70,5300,apartment,75.71
Tel Aviv,3,3,0,2,60,7500,apartment,125
Tel Aviv,3,3,0,2,70,7500,apartment,107.14
Tel Aviv,2,2,0,1,61,6280,apartment,102.95
Tel Aviv,2,2,0,1,60,8200,apartment,136.67
Tel Aviv,3,3,0,10,72,10000,apartment,138.89
Tel Aviv,2.5,2,1,3,80,6000,apartment,75
Tel Aviv,2,2,0,2,70,7499,apartment,107.13
Tel Aviv,4,4,0,2,113,10500,apartment,92.92
Tel Aviv,3,3,0,2,65,6200,apartment,95.38
Tel Aviv,3,3,0,3,96,10900,apartment,113.54
Tel Aviv,3.5,3,1,3,82,10500,apartment,128.05
Tel Aviv,2,2,0,1,40,6000,apartment,150
Tel Aviv,5,5,0,9,155,24900,apartment,160.65
Tel Aviv,4,4,0,8,100,8500,apartment,85
Tel Aviv,4,4,0,2,92,7800,apartment,84.78
Tel Aviv,4,4,0,4,100,13000,apartment,130
Tel Aviv,3,3,0,1,96,10000,other,104.17
Tel Aviv,3,3,0,24,82,13000,apartment,158.54
Tel Aviv,3,3,0,5,76,8500,apartment,111.84
Tel Aviv,3,3,0,14,75,9500,apartment,126.67
Tel Aviv,3.5,3,1,3,81,8500,apartment,104.94
Tel Aviv,2.5,2,1,0,175,13900,garden apartment,79.43
Tel Aviv,3,3,0,4,65,8200,apartment,126.15
Tel Aviv,3,3,0,2,90,7700,apartment,85.56
Tel Aviv,4,4,0,1,85,8000,apartment,94.12
Tel Aviv,3,3,0,1,75,8000,apartment,106.67
Tel Aviv,5,5,0,9,236,25000,penthouse,105.93
Tel Aviv,3,3,0,3,85,10500,apartment,123.53
Tel Aviv,1.5,1,1,3,40,5900,apartment,147.5
Tel Aviv,4,4,0,3,130,15000,apartment,115.38
Tel Aviv,4,4,0,4,110,11500,apartment,104.55
Tel Aviv,1,1,0,4,55,4000,other,72.73
Tel Aviv,3,3,0,2,80,9450,apartment,118.13
Tel Aviv,3,3,0,2,90,8200,apartment,91.11
Tel Aviv,2,2,0,4,60,7200,apartment,120
Tel Aviv,3,3,0,4,70,8500,apartment,121.43
Tel Aviv,3,3,0,13,76,9900,apartment,130.26
Tel Aviv,3,3,0,0,240,11500,house,47.92
Tel Aviv,3,3,0,2,80,8000,apartment,100
Tel Aviv,3,3,0,2,72,6950,apartment,96.53
Tel Aviv,4,4,0,2,90,7900,penthouse,87.78
Tel Aviv,3,3,0,2,80,8500,apartment,106.25
Tel Aviv,4,4,0,22,108,10200,duplex,94.44
Tel Aviv,3,3,0,28,148,23000,apartment,155.41
Tel Aviv,4,4,0,20,102,8900,apartment,87.25
Tel Aviv,4,4,0,4,110,12500,apartment,113.64
Tel Aviv,3,3,0,3,77,7300,apartment,94.81
Tel Aviv,2,2,0,1,51,7500,apartment,147.06
Tel Aviv,2,2,0,0,67,12900,garden apartment,192.54
Tel Aviv,2,2,0,2,70,8000,apartment,114.29
Tel Aviv,3,3,0,4,80,10900,apartment,136.25
Tel Aviv,3.5,3,1,2,85,7000,apartment,82.35
Tel Aviv,5,5,0,11,125,15000,apartment,120
Tel Aviv,4,4,0,13,110,9500,apartment,86.36
Tel Aviv,1.5,1,1,1,35,3600,apartment,102.86
Tel Aviv,5,5,0,1,125,11500,apartment,92
Tel Aviv,5,5,0,15,117,13700,apartment,117.09
Tel Aviv,2,2,0,2,52,7000,apartment,134.62
Tel Aviv,2,2,0,4,53,7800,apartment,147.17
Tel Aviv,2.5,2,1,1,65,7500,apartment,115.38
Tel Aviv,4,4,0,2,100,9800,apartment,98
Tel Aviv,5,5,0,2,107,11000,apartment,102.8
Tel Aviv,3,3,0,3,88,5500,apartment,62.5
Tel Aviv,2,2,0,1,71,7000,apartment,98.59
Tel Aviv,3,3,0,2,105,12000,apartment,114.29
Tel Aviv,3,3,0,29,76,12000,apartment,157.89
Tel Aviv,3,3,0,3,75,6100,apartment,81.33
Tel Aviv,3.5,3,1,1,82,9799,apartment,119.5
Tel Aviv,3,3,0,6,76,7400,apartment,97.37
Tel Aviv,3,3,0,3,110,8500,penthouse,77.27
Tel Aviv,1,1,0,0,28,2900,apartment,103.57
Tel Aviv,4,4,0,3,140,11700,penthouse,83.57
Tel Aviv,2.5,2,1,0,60,6800,apartment,113.33
Tel Aviv,4,4,0,1,87,8500,apartment,97.7
Tel Aviv,3.5,3,1,5,90,8000,apartment,88.89
Tel Aviv,2.5,2,1,3,57,7500,apartment,131.58
Tel Aviv,2.5,2,1,2,75,5500,apartment,73.33
Tel Aviv,2.5,2,1,0,80,7900,apartment,98.75
Tel Aviv,3,3,0,2,70,9800,apartment,140
Tel Aviv,5,5,0,3,135,11000,apartment,81.48
Tel Aviv,3,3,0,3,73,8150,apartment,111.64
Tel Aviv,3,3,0,2,85,10200,apartment,120
Tel Aviv,2,2,0,1,50,6500,apartment,130
Tel Aviv,4,4,0,0,246,25000,apartment,101.63
Tel Aviv,1,1,0,0,85,6000,garden apartment,70.59
Tel Aviv,5,5,0,1,110,6800,apartment,61.82
Tel Aviv,3.5,3,1,5,90,7500,apartment,83.33
Tel Aviv,2,2,0,3,68,8900,other,130.88
Tel Aviv,4,4,0,1,120,10500,apartment,87.5
Tel Aviv,3,3,0,4,70,8700,apartment,124.29
Tel Aviv,5,5,0,7,144,11000,penthouse,76.39
Tel Aviv,2.5,2,1,4,54,4400,apartment,81.48
Tel Aviv,2,2,0,3,34,5500,apartment,161.76
Tel Aviv,3,3,0,3,93,10000,apartment,107.53
Tel Aviv,3,3,0,4,75,8200,apartment,109.33
Tel Aviv,4,4,0,28,90,14500,apartment,161.11
Tel Aviv,4,4,0,2,117,17000,apartment,145.3
Tel Aviv,3,3,0,2,85,11500,apartment,135.29
Tel Aviv,5,5,0,3,180,11500,penthouse,63.89
Tel Aviv,2,2,0,6,92,10500,apartment,114.13
Tel Aviv,3,3,0,0,120,22000,house,183.33
Tel Aviv,4,4,0,8,127,15500,apartment,122.05
Tel Aviv,2.5,2,1,0,82,6950,apartment,84.76
Tel Aviv,3,3,0,1,60,7500,apartment,125
Tel Aviv,3,3,0,2,75,7500,apartment,100
Tel Aviv,1,1,0,2,95,9300,apartment,97.89
Tel Aviv,4,4,0,1,82,6500,apartment,79.27
Tel Aviv,3,3,0,2,85,7600,apartment,89.41
Tel Aviv,3,3,0,3,100,14000,apartment,140
Tel Aviv,3,3,0,21,80,8300,apartment,103.75
Tel Aviv,3,3,0,8,80,7500,apartment,93.75
Tel Aviv,4,4,0,23,102,15000,apartment,147.06
Tel Aviv,2,2,0,2,54,7900,apartment,146.3
Tel Aviv,3,3,0,13,76,9700,apartment,127.63
Tel Aviv,3.5,3,1,3,85,6900,apartment,81.18
Tel Aviv,1,1,0,2,12,1500,apartment,125
Tel Aviv,3,3,0,1,72,7800,apartment,108.33
Tel Aviv,3,3,0,2,68,7000,apartment,102.94
Tel Aviv,4,4,0,2,100,10000,apartment,100
Tel Aviv,3,3,0,4,73,4970,apartment,68.08
Tel Aviv,5,5,0,3,130,10500,apartment,80.77
Tel Aviv,2,2,0,2,63,6500,apartment,103.17
Tel Aviv,2,2,0,0,67,7500,garden apartment,111.94
Tel Aviv,4.5,4,1,3,241,18000,penthouse,74.69
Tel Aviv,2,2,0,5,55,6000,apartment,109.09
Tel Aviv,4,4,0,2,140,13950,duplex,99.64
Tel Aviv,3,3,0,1,90,8500,apartment,94.44
Tel Aviv,2,2,0,0,49,7250,garden apartment,147.96
Tel Aviv,4,4,0,3,112,19500,apartment,174.11
Tel Aviv,3,3,0,3,80,7500,apartment,93.75
Tel Aviv,4.5,4,1,3,132,13000,apartment,98.48
Tel Aviv,2.5,2,1,4,52,6700,apartment,128.85
Tel Aviv,6,6,0,0,305,24000,house,78.69
Tel Aviv,4,4,0,20,102,9200,apartment,90.2
Tel Aviv,2,2,0,4,73,10500,apartment,143.84
Tel Aviv,3,3,0,0,85,9000,garden apartment,105.88
Tel Aviv,5,5,0,2,135,11500,duplex,85.19
Tel Aviv,4,4,0,23,105,11200,apartment,106.67
Tel Aviv,4,4,0,1,90,8500,apartment,94.44
Tel Aviv,3,3,0,0,70,9000,apartment,128.57
Tel Aviv,5,5,0,4,145,14000,apartment,96.55
Tel Aviv,5.5,5,1,2,205,13500,duplex,65.85
Tel Aviv,4,4,0,10,110,9000,apartment,81.82
Tel Aviv,2,2,0,0,90,4500,apartment,50
Tel Aviv,4,4,0,1,110,11000,apartment,100
Tel Aviv,2,2,0,1,56,7800,apartment,139.29
Tel Aviv,1.5,1,1,2,50,5900,other,118
Tel Aviv,4,4,0,3,90,3700,apartment,41.11
Tel Aviv,3,3,0,1,107,11500,garden apartment,107.48
Tel Aviv,2,2,0,1,57,6800,apartment,119.3
Tel Aviv,1,1,0,2,126,11000,apartment,87.3
Tel Aviv,5,5,0,9,150,12500,duplex,83.33
Tel Aviv,2.5,2,1,2,78,8100,apartment,103.85
Tel Aviv,3,3,0,8,90,8300,apartment,92.22
Tel Aviv,4,4,0,3,85,5800,apartment,68.24
Tel Aviv,2,2,0,3,45,6500,apartment,144.44
Tel Aviv,2.5,2,1,13,67,10400,apartment,155.22
Tel Aviv,5,5,0,2,135,11500,duplex,85.19
Tel Aviv,5,5,0,4,210,29000,other,138.1
Tel Aviv,5,5,0,1,160,27000,house,168.75
Tel Aviv,5.5,5,1,4,125,12000,apartment,96
Tel Aviv,3,3,0,3,70,8200,apartment,117.14
Tel Aviv,3,3,0,22,100,13000,apartment,130
Tel Aviv,8,8,0,3,255,57000,penthouse,223.53
Tel Aviv,5.5,5,1,8,137,16500,apartment,120.44
Tel Aviv,1,1,0,0,25,5500,apartment,220
Tel Aviv,2,2,0,0,50,10000,apartment,200
Tel Aviv,3,3,0,2,100,7300,apartment,73
Tel Aviv,4,4,0,0,210,25000,garden apartment,119.05
Tel Aviv,5,5,0,6,134,11400,apartment,85.07
Tel Aviv,4,4,0,12,134,11500,other,85.82
Tel Aviv,2.5,2,1,6,85,12900,apartment,151.76
Tel Aviv,3,3,0,14,79,9900,apartment,125.32
Tel Aviv,4,4,0,6,204,23000,penthouse,112.75
Tel Aviv,4,4,0,3,120,9500,apartment,79.17
Tel Aviv,2,2,0,4,50,6600,apartment,132
Tel Aviv,4.5,4,1,26,155,23000,apartment,148.39
Tel Aviv,4.5,4,1,3,132,11500,apartment,87.12
Tel Aviv,3,3,0,5,117,26000,apartment,222.22
Tel Aviv,2.5,2,1,3,59,7800,apartment,132.2
Tel Aviv,3.5,3,1,2,95,10000,apartment,105.26
Tel Aviv,4,4,0,2,108,11000,apartment,101.85
Tel Aviv,1,1,0,2,32,3800,apartment,118.75
Tel Aviv,2,2,0,2,72,11500,apartment,159.72
Tel Aviv,4,4,0,3,108,9300,apartment,86.11
Tel Aviv,3,3,0,9,94,10000,other,106.38
Tel Aviv,4,4,0,5,105,12500,apartment,119.05
Tel Aviv,5,5,0,0,120,8900,garden apartment,74.17
Tel Aviv,3,3,0,0,70,5500,apartment,78.57
Tel Aviv,2.5,2,1,2,60,5500,apartment,91.67
Tel Aviv,3,3,0,1,90,8000,apartment,88.89
Tel Aviv,4,4,0,16,105,12000,apartment,114.29
Tel Aviv,2.5,2,1,0,60,7200,apartment,120
Tel Aviv,3,3,0,3,65,8600,apartment,132.31
Tel Aviv,3,3,0,4,60,8200,apartment,136.67
Tel Aviv,2,2,0,5,64,9500,apartment,148.44
Tel Aviv,4.5,4,1,32,200,25000,apartment,125
Tel Aviv,3,3,0,3,66,4800,apartment,72.73
Tel Aviv,4,4,0,3,157,24000,penthouse,152.87
Tel Aviv,3,3,0,2,70,10500,apartment,150
Tel Aviv,3,3,0,18,102,13000,apartment,127.45
Tel Aviv,3,3,0,0,100,9000,apartment,90
Tel Aviv,2,2,0,1,56,6300,apartment,112.5
Tel Aviv,4,4,0,17,120,14000,apartment,116.67
Tel Aviv,3,3,0,3,85,8000,apartment,94.12
Tel Aviv,3,3,0,30,78,10990,apartment,140.9
Tel Aviv,5,5,0,36,159,40000,apartment,251.57
Tel Aviv,3,3,0,11,76,10000,apartment,131.58
Tel Aviv,4.5,4,1,3,120,8500,apartment,70.83
Tel Aviv,2,2,0,2,50,6500,apartment,130
Tel Aviv,4,4,0,43,105,9500,apartment,90.48
Tel Aviv,4,4,0,1,95,8000,apartment,84.21
Tel Aviv,4,4,0,13,108,11000,apartment,101.85
Tel Aviv,3,3,0,30,75,9000,apartment,120
Tel Aviv,5,5,0,33,125,11300,apartment,90.4
Tel Aviv,3,3,0,0,63,9800,apartment,155.56
Tel Aviv,2.5,2,1,1,58,6250,apartment,107.76
Tel Aviv,2.5,2,1,3,55,7600,apartment,138.18
Tel Aviv,2,2,0,2,40,4700,apartment,117.5
Tel Aviv,3,3,0,5,67,5499,apartment,82.07
Tel Aviv,1,1,0,2,30,5200,apartment,173.33
Tel Aviv,4,4,0,6,112,10800,apartment,96.43
Tel Aviv,4,4,0,5,105,8400,apartment,80
Tel Aviv,3,3,0,6,60,10200,house,170
Tel Aviv,1,1,0,3,22,3700,housing unit,168.18
Tel Aviv,1,1,0,7,52,6400,apartment,123.08
Tel Aviv,3.5,3,1,4,76,5200,apartment,68.42
Tel Aviv,1.5,1,1,3,30,4600,apartment,153.33
Tel Aviv,4,4,0,4,134,11000,apartment,82.09
Tel Aviv,2,2,0,2,60,5900,duplex,98.33
Tel Aviv,3,3,0,4,82,8000,apartment,97.56
Tel Aviv,4,4,0,1,90,10000,apartment,111.11
Tel Aviv,2.5,2,1,0,70,6500,other,92.86
Tel Aviv,6,6,0,1,360,15500,garden apartment,43.06
Tel Aviv,3,3,0,3,70,8900,apartment,127.14
Tel Aviv,2,2,0,1,50,7200,apartment,144
Tel Aviv,3,3,0,10,106,9500,apartment,89.62
Tel Aviv,3,3,0,2,75,8000,apartment,106.67
Tel Aviv,2.5,2,1,4,100,7300,penthouse,73
Tel Aviv,3,3,0,27,87,8250,apartment,94.83
Tel Aviv,4,4,0,1,97,8000,apartment,82.47
Tel Aviv,4,4,0,2,120,10000,apartment,83.33
Tel Aviv,3.5,3,1,0,165,12400,garden apartment,75.15
Tel Aviv,3,3,0,1,75,8000,apartment,106.67
Tel Aviv,3,3,0,1,90,6900,apartment,76.67
Tel Aviv,2,2,0,1,50,6800,apartment,136
Tel Aviv,5,5,0,5,150,14000,other,93.33
Tel Aviv,4,4,0,7,122,11500,other,94.26
Tel Aviv,4,4,0,32,102,10500,apartment,102.94
Tel Aviv,3,3,0,3,75,10250,other,136.67
Tel Aviv,7,7,0,0,400,30000,other,75
Tel Aviv,3,3,0,6,76,10600,apartment,139.47
Tel Aviv,3,3,0,6,93,11500,apartment,123.66
Tel Aviv,3,3,0,1,85,8500,apartment,100
Tel Aviv,4,4,0,14,200,22000,duplex,110
Tel Aviv,4,4,0,0,145,12800,apartment,88.28
Tel Aviv,3,3,0,1,85,7700,apartment,90.59
Tel Aviv,3.5,3,1,1,86,7500,apartment,87.21
Tel Aviv,4,4,0,7,105,12000,apartment,114.29
Tel Aviv,2,2,0,3,40,7100,apartment,177.5
Tel Aviv,4,4,0,5,112,8500,apartment,75.89
Tel Aviv,3,3,0,4,66,8500,apartment,128.79
Tel Aviv,3.5,3,1,4,80,5450,apartment,68.13
Tel Aviv,3,3,0,2,76,8200,apartment,107.89
Tel Aviv,2,2,0,1,40,2700,apartment,67.5
Tel Aviv,2,2,0,2,45,3700,apartment,82.22
Tel Aviv,3,3,0,2,90,5850,apartment,65
Tel Aviv,3,3,0,4,75,4800,apartment,64
Tel Aviv,4,4,0,4,87,6450,apartment,74.14
Tel Aviv,3,3,0,2,65,9200,apartment,141.54
Tel Aviv,1,1,0,0,30,3200,apartment,106.67
Tel Aviv,1.5,1,1,3,30,4240,apartment,141.33
Tel Aviv,7,7,0,0,400,30000,other,75
Tel Aviv,5,5,0,33,280,60000,apartment,214.29
Tel Aviv,3,3,0,1,75,5500,apartment,73.33
Tel Aviv,4,4,0,4,126,10250,other,81.35
Tel Aviv,3,3,0,25,85,8900,apartment,104.71
Tel Aviv,3,3,0,1,70,7500,apartment,107.14
Tel Aviv,3,3,0,5,75,8000,apartment,106.67
Tel Aviv,5,5,0,25,113,12000,apartment,106.19
Tel Aviv,5,5,0,6,130,10500,apartment,80.77
Tel Aviv,5,5,0,5,161,18500,apartment,114.91
Tel Aviv,2.5,2,1,1,80,6400,apartment,80
Tel Aviv,3,3,0,23,66,11000,apartment,166.67
Tel Aviv,4,4,0,31,122,18000,apartment,147.54
Tel Aviv,4,4,0,1,130,10250,apartment,78.85
Tel Aviv,3,3,0,0,75,8000,apartment,106.67
Tel Aviv,6,6,0,25,280,32500,apartment,116.07
Tel Aviv,2,2,0,7,75,6800,apartment,90.67
Tel Aviv,3.5,3,1,4,78,6500,apartment,83.33
Tel Aviv,3.5,3,1,4,100,9200,penthouse,92
Tel Aviv,3,3,0,1,55,7900,apartment,143.64
Tel Aviv,3,3,0,4,87,13000,apartment,149.43
Tel Aviv,3.5,3,1,3,95,10000,apartment,105.26
Tel Aviv,4,4,0,4,100,7100,apartment,71
Tel Aviv,2.5,2,1,2,49,5700,apartment,116.33
Tel Aviv,3.5,3,1,3,83,6000,apartment,72.29
Tel Aviv,5.5,5,1,0,220,13950,garden apartment,63.41
Tel Aviv,3,3,0,2,104,11000,apartment,105.77
Tel Aviv,3.5,3,1,3,120,7800,penthouse,65
Tel Aviv,3.5,3,1,0,80,6000,housing unit,75
Tel Aviv,6,6,0,0,310,15000,garden apartment,48.39
Tel Aviv,1,1,0,2,150,16000,apartment,106.67
Tel Aviv,2,2,0,3,60,6500,apartment,108.33
Tel Aviv,3,3,0,1,90,8600,apartment,95.56
Tel Aviv,3,3,0,2,70,8400,apartment,120
Tel Aviv,2,2,0,1,57,6000,apartment,105.26
Tel Aviv,5,5,0,0,305,28000,house,91.8
Tel Aviv,4,4,0,1,105,13000,other,123.81
Tel Aviv,1.5,1,1,0,45,4900,apartment,108.89
Tel Aviv,4,4,0,7,108,10000,apartment,92.59
Tel Aviv,4,4,0,3,164,40000,apartment,243.9
Tel Aviv,4,4,0,6,210,20000,penthouse,95.24
Tel Aviv,4,4,0,2,120,12900,apartment,107.5
Tel Aviv,3,3,0,1,75,7500,apartment,100
Tel Aviv,3,3,0,3,80,11000,apartment,137.5
Tel Aviv,3,3,0,2,75,8750,apartment,116.67
Tel Aviv,4,4,0,1,105,14500,duplex,138.1
Tel Aviv,4,4,0,8,108,9500,apartment,87.96
Tel Aviv,4,4,0,39,172,45000,apartment,261.63
Tel Aviv,5,5,0,30,210,21000,penthouse,100
Tel Aviv,3,3,0,20,75,8800,other,117.33
Tel Aviv,3,3,0,1,70,7500,apartment,107.14
Tel Aviv,3,3,0,2,78,10800,apartment,138.46
Tel Aviv,3,3,0,1,92,14000,other,152.17
Tel Aviv,2,2,0,4,1,4850,apartment,4850
Tel Aviv,4,4,0,20,108,11500,apartment,106.48
Tel Aviv,3,3,0,5,140,10800,penthouse,77.14
Tel Aviv,3.5,3,1,3,120,7800,penthouse,65
Tel Aviv,1,1,0,2,150,16000,apartment,106.67
Tel Aviv,2,2,0,0,52,7000,apartment,134.62
Tel Aviv,3,3,0,1,90,8600,apartment,95.56
Tel Aviv,2,2,0,1,57,6000,apartment,105.26
Tel Aviv,3,3,0,9,95,11900,apartment,125.26
Tel Aviv,3,3,0,9,83,10300,apartment,124.1
Tel Aviv,3,3,0,2,52,5000,apartment,96.15
Tel Aviv,3,3,0,1,92,14000,other,152.17
Tel Aviv,4,4,0,7,115,12500,apartment,108.7
Tel Aviv,5,5,0,15,121,13900,apartment,114.88
Tel Aviv,4,4,0,22,93,10500,apartment,112.9
Tel Aviv,3,3,0,28,148,23000,apartment,155.41
Tel Aviv,3.5,3,1,5,85,8500,duplex,100
Tel Aviv,2,2,0,1,60,6450,apartment,107.5
Tel Aviv,5,5,0,8,150,12450,apartment,83
Tel Aviv,4,4,0,4,105,8700,apartment,82.86
Tel Aviv,5,5,0,0,210,22000,garden apartment,104.76
Tel Aviv,4.5,4,1,1,148,16500,apartment,111.49
Tel Aviv,2,2,0,3,49,8000,other,163.27
Tel Aviv,4,4,0,1,100,12500,apartment,125
Tel Aviv,3,3,0,1,90,8600,apartment,95.56
Tel Aviv,3,3,0,2,90,8900,penthouse,98.89
Tel Aviv,3,3,0,5,115,9000,apartment,78.26
Tel Aviv,4.5,4,1,7,145,11000,apartment,75.86
Tel Aviv,4,4,0,31,107,11000,apartment,102.8
Tel Aviv,3,3,0,1,85,8500,apartment,100
Tel Aviv,3.5,3,1,3,110,11000,apartment,100
Tel Aviv,6,6,0,0,180,18500,garden apartment,102.78
Tel Aviv,1.5,1,1,8,35,5500,apartment,157.14
Tel Aviv,4,4,0,9,142,17000,apartment,119.72
Tel Aviv,4,4,0,2,90,7000,apartment,77.78
Tel Aviv,4,4,0,8,100,8800,apartment,88
Tel Aviv,4,4,0,1,97,9000,apartment,92.78
